Store,Dept,Date,Weekly_Sales,IsHoliday,Demand,Forecast_Demand,Forecast,Demand_Proxy,Forecast_Error,Absolute_Error,Safety_Stock,Next_Forecast,Target_Inventory,Starting_Inventory,Arriving_Inventory,Fulfilled_Demand,Lost_Sales,Ending_Inventory,Order_Qty,Holding_Cost,Shortage_Cost,Total_Cost
1.0,21.0,2012-09-14,8013.36,False,8013.36,8650.42378942272,8650.42378942272,8013.36,-637.0637894227211,637.0637894227211,3246.35515032193,8051.857935680116,11298.213086002046,11896.77893974465,0.0,8013.36,0.0,3883.4189397446507,7414.794146257395,3883.4189397446507,0.0,3883.4189397446507
1.0,22.0,2012-09-14,5462.99,False,5462.99,7925.935449847806,7925.935449847806,5462.99,-2462.9454498478062,2462.9454498478062,3392.966876145347,7030.505755707623,10423.47263185297,11318.902325993153,0.0,5462.99,0.0,5855.912325993153,4567.560305859817,5855.912325993153,0.0,5855.912325993153
1.0,23.0,2012-09-14,14172.52,False,14172.52,16620.70347774513,16620.70347774513,14172.52,-2448.1834777451295,2448.1834777451295,4144.832741806822,16456.586028240497,20601.41877004732,20765.536219551952,0.0,14172.52,0.0,6593.0162195519515,14008.402550495368,6593.0162195519515,0.0,6593.0162195519515
1.0,24.0,2012-09-14,4980.64,False,4980.64,5862.902447738776,5862.902447738776,4980.64,-882.2624477387753,882.2624477387753,5138.453714037471,4776.796263682399,9915.24997771987,11001.356161776246,0.0,4980.64,0.0,6020.716161776246,3894.533815943624,6020.716161776246,0.0,6020.716161776246
1.0,25.0,2012-09-14,7541.58,False,7541.58,8613.099734144658,8613.099734144658,7541.58,-1071.5197341446583,1071.5197341446583,3802.1919689312685,8294.728423646004,12096.920392577273,12415.291703075927,0.0,7541.58,0.0,4873.711703075927,7223.208689501345,4873.711703075927,0.0,4873.711703075927
1.0,26.0,2012-09-14,6001.13,False,6001.13,5720.907222540158,5720.907222540158,6001.13,280.2227774598423,280.2227774598423,3328.9623059926,5667.39014419774,8996.35245019034,9049.869528532758,0.0,6001.13,0.0,3048.7395285327575,5947.612921657582,3048.7395285327575,0.0,3048.7395285327575
1.0,27.0,2012-09-14,857.88,False,857.88,1181.7307732684476,1181.7307732684476,857.88,-323.8507732684476,323.8507732684476,3195.916139165597,1078.024171338716,4273.940310504313,4377.646912434045,0.0,857.88,0.0,3519.7669124340446,754.1733980702684,3519.7669124340446,0.0,3519.7669124340446
1.0,28.0,2012-09-14,403.87,False,403.87,502.145413406617,502.145413406617,403.87,-98.27541340661702,98.27541340661702,3179.802268984148,463.12959709036136,3642.9318660745093,3681.9476823907653,0.0,403.87,0.0,3278.0776823907654,364.85418368374394,3278.0776823907654,0.0,3278.0776823907654
1.0,29.0,2012-09-14,3418.62,False,3418.62,3729.483457002202,3729.483457002202,3418.62,-310.86345700220227,310.86345700220227,3214.9384166254213,3754.82899671424,6969.767413339661,6944.421873627623,0.0,3418.62,0.0,3525.8018736276235,3443.9655397120378,3525.8018736276235,0.0,3525.8018736276235
1.0,30.0,2012-09-14,2115.88,False,2115.88,3004.591418664951,3004.591418664951,2115.88,-888.711418664951,888.711418664951,3203.659203363754,2709.8296581952045,5913.488861558959,6208.250622028705,0.0,2115.88,0.0,4092.370622028705,1821.118239530254,4092.370622028705,0.0,4092.370622028705
1.0,31.0,2012-09-14,1365.52,False,1365.52,2119.5197633815296,2119.5197633815296,1365.52,-753.9997633815296,753.9997633815296,4103.25165118042,1634.0402750363962,5737.291926216816,6222.771414561949,0.0,1365.52,0.0,4857.25141456195,880.0405116548663,4857.25141456195,0.0,4857.25141456195
1.0,32.0,2012-09-14,5000.5,False,5000.5,7411.024750220353,7411.024750220353,5000.5,-2410.524750220353,2410.524750220353,3291.704189277224,7269.440605493064,10561.144794770287,10702.728939497578,0.0,5000.5,0.0,5702.228939497578,4858.915855272709,5702.228939497578,0.0,5702.228939497578
1.0,33.0,2012-09-14,4449.08,False,4449.08,5836.027032189306,5836.027032189306,4449.08,-1386.947032189306,1386.947032189306,4553.4365585622,4511.455472530988,9064.892031093188,10389.463590751506,0.0,4449.08,0.0,5940.383590751506,3124.508440341682,5940.383590751506,0.0,5940.383590751506
1.0,34.0,2012-09-14,8723.62,False,8723.62,9789.760351075987,9789.760351075987,8723.62,-1066.1403510759865,1066.1403510759865,3216.643433604964,8981.707554205064,12198.350987810029,13006.403784680952,0.0,8723.62,0.0,4282.783784680951,7915.567203129078,4282.783784680951,0.0,4282.783784680951
1.0,35.0,2012-09-14,1547.07,False,1547.07,1993.648470497429,1993.648470497429,1547.07,-446.57847049742895,446.57847049742895,3186.6711306966704,2022.5958670900773,5209.266997786748,5180.319601194099,0.0,1547.07,0.0,3633.2496011940993,1576.0173965926488,3633.2496011940993,0.0,3633.2496011940993
1.0,36.0,2012-09-14,310.55,False,310.55,802.6382275827798,802.6382275827798,310.55,-492.0882275827798,492.0882275827798,3189.4430066995633,533.9203454422175,3723.3633521417805,3992.081234282343,0.0,310.55,0.0,3681.5312342823427,41.83211785943786,3681.5312342823427,0.0,3681.5312342823427
1.0,37.0,2012-09-14,2854.51,False,2854.51,3298.2316510771834,3298.2316510771834,2854.51,-443.7216510771832,443.7216510771832,3190.28184164182,2794.5987288221045,5984.880570463924,6488.513492719003,0.0,2854.51,0.0,3634.0034927190027,2350.8770777449217,3634.0034927190027,0.0,3634.0034927190027
1.0,38.0,2012-09-14,82186.59,False,82186.59,74620.35575437444,74620.35575437444,82186.59,7566.234245625557,7566.234245625557,11901.261652830368,76658.8250188075,88560.08667163787,86521.6174072048,0.0,82186.59,0.0,4335.027407204805,84225.05926443306,4335.027407204805,0.0,4335.027407204805
1.0,40.0,2012-09-14,60364.66,False,60364.66,60430.97681239936,60430.97681239936,60364.66,-66.31681239936006,66.31681239936006,4005.220750518661,59125.61495623847,63130.83570675713,64436.19756291802,0.0,60364.66,0.0,4071.53756291802,59059.29814383911,4071.53756291802,0.0,4071.53756291802
1.0,41.0,2012-09-14,1382.99,False,1382.99,1362.2945872305795,1362.2945872305795,1382.99,20.6954127694205,20.6954127694205,3200.495334103473,1467.0522490069195,4667.547583110392,4562.789921334052,0.0,1382.99,0.0,3179.7999213340527,1487.7476617763396,3179.7999213340527,0.0,3179.7999213340527
1.0,42.0,2012-09-14,7563.72,False,7563.72,9098.488070074423,9098.488070074423,7563.72,-1534.7680700744231,1534.7680700744231,3240.2071974919486,8280.032271819306,11520.239469311255,12338.695267566372,0.0,7563.72,0.0,4774.975267566372,6745.2642017448825,4774.975267566372,0.0,4774.975267566372
1.0,44.0,2012-09-14,5406.78,False,5406.78,5464.394573708092,5464.394573708092,5406.78,-57.614573708092394,57.614573708092394,3259.3949679495554,5610.81381904593,8870.208786995485,8723.789541657647,0.0,5406.78,0.0,3317.009541657647,5553.199245337838,3317.009541657647,0.0,3317.009541657647
1.0,46.0,2012-09-14,17207.35,False,17207.35,18816.806192464057,18816.806192464057,17207.35,-1609.4561924640584,1609.4561924640584,3292.844457063995,17140.77700097899,20433.621458042984,22109.650649528052,0.0,17207.35,0.0,4902.300649528053,15531.32080851493,4902.300649528053,0.0,4902.300649528053
1.0,48.0,2012-09-14,724.0,False,724.0,926.4073188644256,926.4073188644256,724.0,-202.40731886442563,202.40731886442563,3461.6733829474124,934.5351537015572,4396.20853664897,4388.080701811838,0.0,724.0,0.0,3664.0807018118376,732.1278348371325,3664.0807018118376,0.0,3664.0807018118376
1.0,49.0,2012-09-14,9414.79,False,9414.79,14159.01181306613,14159.01181306613,9414.79,-4744.2218130661295,4744.2218130661295,3400.1149012600335,10918.168616838191,14318.283518098226,17559.126714326165,0.0,9414.79,0.0,8144.336714326164,6173.946803772062,8144.336714326164,0.0,8144.336714326164
1.0,52.0,2012-09-14,1830.37,False,1830.37,2654.9024764854826,2654.9024764854826,1830.37,-824.5324764854827,824.5324764854827,3199.561611603825,2076.083400926668,5275.645012530493,5854.464088089308,0.0,1830.37,0.0,4024.0940880893077,1251.550924441185,4024.0940880893077,0.0,4024.0940880893077
1.0,54.0,2012-09-14,46.92,False,46.92,128.75004342079836,128.75004342079836,46.92,-81.83004342079836,81.83004342079836,3178.90707222997,0.0,3178.90707222997,3307.657115650768,0.0,46.92,0.0,3260.737115650768,0.0,3260.737115650768,0.0,3260.737115650768
1.0,55.0,2012-09-14,7408.83,False,7408.83,9376.817707750062,9376.817707750062,7408.83,-1967.9877077500623,1967.9877077500623,3545.0309643470828,8875.575957633877,12420.60692198096,12921.848672097145,0.0,7408.83,0.0,5513.018672097145,6907.588249883815,5513.018672097145,0.0,5513.018672097145
1.0,56.0,2012-09-14,1742.34,False,1742.34,1918.29817461594,1918.29817461594,1742.34,-175.95817461594015,175.95817461594015,3203.6520206796363,1726.2220784112033,4929.874099090839,5121.950195295576,0.0,1742.34,0.0,3379.610195295576,1550.263903795263,3379.610195295576,0.0,3379.610195295576
1.0,58.0,2012-09-14,4650.0,False,4650.0,4699.397399111309,4699.397399111309,4650.0,-49.397399111308914,49.397399111308914,3991.9579171325586,2348.6707701887303,6340.628687321288,8691.355316243867,0.0,4650.0,0.0,4041.3553162438675,2299.273371077421,4041.3553162438675,0.0,4041.3553162438675
1.0,59.0,2012-09-14,208.58,False,208.58,313.1806775826864,313.1806775826864,208.58,-104.60067758268642,104.60067758268642,3180.84174228361,144.14696135340876,3324.9887036370187,3494.0224198662963,0.0,208.58,0.0,3285.4424198662964,39.54628377072231,3285.4424198662964,0.0,3285.4424198662964
1.0,60.0,2012-09-14,891.0,False,891.0,1031.2245301555536,1031.2245301555536,891.0,-140.22453015555357,140.22453015555357,3183.726417987144,790.3674930113958,3974.0939109985397,4214.950948142698,0.0,891.0,0.0,3323.9509481426976,650.1429628558421,3323.9509481426976,0.0,3323.9509481426976
1.0,67.0,2012-09-14,6359.63,False,6359.63,6392.930846304914,6392.930846304914,6359.63,-33.30084630491365,33.30084630491365,3227.2877426550117,6336.3798789227685,9563.66762157778,9620.218588959926,0.0,6359.63,0.0,3260.588588959926,6303.079032617855,3260.588588959926,0.0,3260.588588959926
1.0,71.0,2012-09-14,1934.39,False,1934.39,2719.6074201736665,2719.6074201736665,1934.39,-785.2174201736664,785.2174201736664,3298.61498307076,2028.3577407320429,5326.972723802803,6018.2224032444265,0.0,1934.39,0.0,4083.832403244426,1243.1403205583765,4083.832403244426,0.0,4083.832403244426
1.0,72.0,2012-09-14,40346.48,False,40346.48,42535.730742115455,42535.730742115455,40346.48,-2189.2507421154514,2189.2507421154514,4269.507436137396,37582.97690642216,41852.48434255956,46805.238178252854,0.0,40346.48,0.0,6458.7581782528505,35393.72616430671,6458.7581782528505,0.0,6458.7581782528505
1.0,74.0,2012-09-14,9402.97,False,9402.97,11034.710428288436,11034.710428288436,9402.97,-1631.7404282884363,1631.7404282884363,3245.4281045959156,10296.239254073858,13541.667358669774,14280.138532884352,0.0,9402.97,0.0,4877.168532884352,8664.498825785422,4877.168532884352,0.0,4877.168532884352
1.0,79.0,2012-09-14,33317.12,False,33317.12,34763.78882224047,34763.78882224047,33317.12,-1446.66882224047,1446.66882224047,9358.601640952655,30660.305023334648,40018.9066642873,44122.39046319313,0.0,33317.12,0.0,10805.270463193126,29213.636201094174,10805.270463193126,0.0,10805.270463193126
1.0,80.0,2012-09-14,19345.96,False,19345.96,20899.541536578585,20899.541536578585,19345.96,-1553.5815365785857,1553.5815365785857,3393.879377993369,19134.65546118712,22528.53483918049,24293.420914571954,0.0,19345.96,0.0,4947.460914571955,17581.073924608536,4947.460914571955,0.0,4947.460914571955
1.0,81.0,2012-09-14,30417.19,False,30417.19,31758.19871303658,31758.19871303658,30417.19,-1341.0087130365828,1341.0087130365828,3248.660245034663,29262.258675969784,32510.918921004446,35006.85895807124,0.0,30417.19,0.0,4589.668958071245,27921.2499629332,4589.668958071245,0.0,4589.668958071245
1.0,82.0,2012-09-14,19937.48,False,19937.48,21096.767480047925,21096.767480047925,19937.48,-1159.2874800479258,1159.2874800479258,3265.886620701082,19594.234503942924,22860.121124644007,24362.65410074901,0.0,19937.48,0.0,4425.174100749009,18434.947023894998,4425.174100749009,0.0,4425.174100749009
1.0,83.0,2012-09-14,6204.97,False,6204.97,6801.457792756784,6801.457792756784,6204.97,-596.4877927567841,596.4877927567841,3237.4506590882243,5547.708602134874,8785.159261223098,10038.908451845009,0.0,6204.97,0.0,3833.938451845009,4951.220809378089,3833.938451845009,0.0,3833.938451845009
1.0,85.0,2012-09-14,2608.0,False,2608.0,3396.1334692620494,3396.1334692620494,2608.0,-788.1334692620494,788.1334692620494,3223.920006951118,2869.443576844835,6093.363583795954,6620.053476213167,0.0,2608.0,0.0,4012.0534762131674,2081.3101075827863,4012.0534762131674,0.0,4012.0534762131674
1.0,87.0,2012-09-14,45670.34,False,45670.34,49360.13564349701,49360.13564349701,45670.34,-3689.795643497011,3689.795643497011,3708.268714245737,45860.04028881337,49568.309003059105,53068.404357742744,0.0,45670.34,0.0,7398.064357742747,42170.24464531636,7398.064357742747,0.0,7398.064357742747
1.0,90.0,2012-09-14,89709.09,False,89709.09,95005.69395900372,95005.69395900372,89709.09,-5296.603959003725,5296.603959003725,4406.436475416023,85823.91843361815,90230.35490903417,99412.13043441974,0.0,89709.09,0.0,9703.040434419745,80527.31447461442,9703.040434419745,0.0,9703.040434419745
1.0,91.0,2012-09-14,70429.68,False,70429.68,73497.31716379407,73497.31716379407,70429.68,-3067.6371637940756,3067.6371637940756,4011.4715040263486,62814.57238720894,66826.04389123528,77508.78866782042,0.0,70429.68,0.0,7079.10866782043,59746.935223414854,7079.10866782043,0.0,7079.10866782043
1.0,92.0,2012-09-14,148861.17,False,148861.17,156464.61475874556,156464.61475874556,148861.17,-7603.444758745551,7603.444758745551,7060.04576740751,133095.90228679264,140155.94805420015,163524.66052615308,0.0,148861.17,0.0,14663.490526153066,125492.45752804709,14663.490526153066,0.0,14663.490526153066
1.0,93.0,2012-09-14,81007.78,False,81007.78,86218.27227342095,86218.27227342095,81007.78,-5210.492273420954,5210.492273420954,5151.644198743927,70892.28471394013,76043.92891268406,91369.91647216488,0.0,81007.78,0.0,10362.136472164886,65681.79244051917,10362.136472164886,0.0,10362.136472164886
1.0,94.0,2012-09-14,64491.29,False,64491.29,67102.1827912295,67102.1827912295,64491.29,-2610.8927912294967,2610.8927912294967,5865.136073930384,61095.31828152954,66960.45435545992,72967.31886515988,0.0,64491.29,0.0,8476.028865159875,58484.42549030005,8476.028865159875,0.0,8476.028865159875
1.0,95.0,2012-09-14,128542.73,False,128542.73,136622.85039546987,136622.85039546987,128542.73,-8080.120395469872,8080.120395469872,7354.124021667362,120919.87885298146,128274.00287464882,143976.97441713724,0.0,128542.73,0.0,15434.244417137248,112839.75845751158,15434.244417137248,0.0,15434.244417137248
1.0,96.0,2012-09-14,32864.96,False,32864.96,35888.72208535245,35888.72208535245,32864.96,-3023.7620853524495,3023.7620853524495,4331.906744369056,33565.50139380778,37897.40813817684,40220.62882972151,0.0,32864.96,0.0,7355.668829721508,30541.739308455333,7355.668829721508,0.0,7355.668829721508
1.0,97.0,2012-09-14,39216.22,False,39216.22,39764.20529634564,39764.20529634564,39216.22,-547.985296345636,547.985296345636,4025.3214700886965,34751.74443888794,38777.065908976634,43789.526766434334,0.0,39216.22,0.0,4573.3067664343325,34203.7591425423,4573.3067664343325,0.0,4573.3067664343325
1.0,98.0,2012-09-14,11646.84,False,11646.84,12408.051685973289,12408.051685973289,11646.84,-761.2116859732887,761.2116859732887,3247.877705048781,11645.254290544986,14893.131995593767,15655.92939102207,0.0,11646.84,0.0,4009.0893910220693,10884.042604571698,4009.0893910220693,0.0,4009.0893910220693
1.0,99.0,2012-09-14,0.03,False,0.03,191.09686052043585,191.09686052043585,0.03,-191.06686052043585,191.06686052043585,3179.150045462178,18.873622104877928,3198.023667567056,3370.2469059826135,0.0,0.03,0.0,3370.2169059826133,0.0,3370.2169059826133,0.0,3370.2169059826133
2.0,1.0,2012-09-14,26435.2,False,26435.2,25461.756060220087,25461.756060220087,26435.2,973.4439397799142,973.4439397799142,3344.728453139845,26066.460040130434,29411.188493270278,28806.48451335993,0.0,26435.2,0.0,2371.2845133599294,27039.90397991035,2371.2845133599294,0.0,2371.2845133599294
2.0,2.0,2012-09-14,63984.36,False,63984.36,62339.726315740176,62339.726315740176,63984.36,1644.6336842598248,1644.6336842598248,3809.996626306717,64909.30130355629,68719.29792986301,66149.7229420469,0.0,63984.36,0.0,2165.3629420468933,66553.93498781612,2165.3629420468933,0.0,2165.3629420468933
2.0,3.0,2012-09-14,15121.83,False,15121.83,15378.838159441351,15378.838159441351,15121.83,-257.0081594413514,257.0081594413514,16810.023722845133,12295.206315083808,29105.23003792894,32188.861882286485,0.0,15121.83,0.0,17067.031882286487,12038.198155642454,17067.031882286487,0.0,17067.031882286487
2.0,4.0,2012-09-14,42250.04,False,42250.04,44831.43332773936,44831.43332773936,42250.04,-2581.393327739359,2581.393327739359,3531.7511147868368,44021.54913436803,47553.30024915487,48363.184442526195,0.0,42250.04,0.0,6113.144442526194,41440.155806628674,6113.144442526194,0.0,6113.144442526194
2.0,5.0,2012-09-14,22075.36,False,22075.36,22282.777290336577,22282.777290336577,22075.36,-207.41729033657612,207.41729033657612,6565.902353208049,22795.1418077688,29361.04416097685,28848.679643544627,0.0,22075.36,0.0,6773.319643544626,22587.724517432223,6773.319643544626,0.0,6773.319643544626
2.0,6.0,2012-09-14,5524.04,False,5524.04,4136.886499204927,4136.886499204927,5524.04,1387.1535007950733,1387.1535007950733,3398.999046555536,4046.424427292055,7445.423473847592,7535.885545760462,0.0,5524.04,0.0,2011.8455457604623,5433.577928087129,2011.8455457604623,0.0,2011.8455457604623
2.0,7.0,2012-09-14,33616.53,False,33616.53,27107.076888489675,27107.076888489675,33616.53,6509.453111510324,6509.453111510324,4464.357871586937,28911.67467401745,33376.03254560439,31571.434760076612,0.0,31571.434760076612,2045.0952399233865,0.0,33376.03254560439,0.0,10225.476199616933,10225.476199616933
2.0,8.0,2012-09-14,59095.81,False,59095.81,56668.40459183531,56668.40459183531,59095.81,2427.40540816469,2427.40540816469,4029.5241759015757,58873.60043243576,62903.12460833733,60697.928767736885,0.0,59095.81,0.0,1602.118767736887,61301.00584060045,1602.118767736887,0.0,1602.118767736887
2.0,9.0,2012-09-14,34082.12,False,34082.12,34052.21488802516,34052.21488802516,34082.12,29.90511197484011,29.90511197484011,8614.171718967009,33212.29176718295,41826.46348614996,42666.38660699217,0.0,34082.12,0.0,8584.266606992169,33242.19687915779,8584.266606992169,0.0,8584.266606992169
2.0,10.0,2012-09-14,39335.53,False,39335.53,36806.74144644864,36806.74144644864,39335.53,2528.788553551356,2528.788553551356,3687.0738029093563,39624.86174053732,43311.93554344668,40493.815249358,0.0,39335.53,0.0,1158.2852493579994,42153.65029408868,1158.2852493579994,0.0,1158.2852493579994
2.0,11.0,2012-09-14,16955.5,False,16955.5,18493.966145366227,18493.966145366227,16955.5,-1538.4661453662266,1538.4661453662266,4340.629889451224,17354.634585808948,21695.26447526017,22834.59603481745,0.0,16955.5,0.0,5879.0960348174485,15816.168440442721,5879.0960348174485,0.0,5879.0960348174485
2.0,12.0,2012-09-14,7606.98,False,7606.98,7997.414628475516,7997.414628475516,7606.98,-390.43462847551655,390.43462847551655,3562.0960259684366,7598.608117709553,11160.70414367799,11559.510654443953,0.0,7606.98,0.0,3952.5306544439536,7208.1734892340355,3952.5306544439536,0.0,3952.5306544439536
2.0,13.0,2012-09-14,45803.72,False,45803.72,46040.12158912387,46040.12158912387,45803.72,-236.40158912386687,236.40158912386687,3364.919132517791,46188.57641893716,49553.49555145495,49405.04072164166,0.0,45803.72,0.0,3601.320721641656,45952.174829813295,3601.320721641656,0.0,3601.320721641656
2.0,14.0,2012-09-14,15959.23,False,15959.23,17912.234713728878,17912.234713728878,15959.23,-1953.0047137288784,1953.0047137288784,3239.614057488753,17581.01748966683,20820.631547155583,21151.848771217632,0.0,15959.23,0.0,5192.6187712176325,15628.01277593795,5192.6187712176325,0.0,5192.6187712176325
2.0,16.0,2012-09-14,10942.85,False,10942.85,17253.917356718324,17253.917356718324,10942.85,-6311.067356718324,6311.067356718324,4007.3634354442734,13925.823415182824,17933.1868506271,21261.280792162597,0.0,10942.85,0.0,10318.430792162597,7614.756058464502,10318.430792162597,0.0,10318.430792162597
2.0,17.0,2012-09-14,12251.02,False,12251.02,13804.434584863851,13804.434584863851,12251.02,-1553.414584863851,1553.414584863851,3208.782948861215,12973.715869232074,16182.498818093289,17013.217533725066,0.0,12251.02,0.0,4762.197533725066,11420.301284368223,4762.197533725066,0.0,4762.197533725066
2.0,18.0,2012-09-14,2626.17,False,2626.17,6076.015380274573,6076.015380274573,2626.17,-3449.8453802745726,3449.8453802745726,3310.9296941003186,4149.574194422376,7460.503888522695,9386.945074374891,0.0,2626.17,0.0,6760.775074374891,699.7288141478039,6760.775074374891,0.0,6760.775074374891
2.0,19.0,2012-09-14,3155.08,False,3155.08,3844.006446080215,3844.006446080215,3155.08,-688.9264460802151,688.9264460802151,3210.030432263678,4137.650921285499,7347.6813535491765,7054.0368783438935,0.0,3155.08,0.0,3898.9568783438935,3448.724475205283,3898.9568783438935,0.0,3898.9568783438935
2.0,20.0,2012-09-14,4459.05,False,4459.05,5152.042239537157,5152.042239537157,4459.05,-692.9922395371568,692.9922395371568,3408.9285380705037,5043.52478578376,8452.453323854264,8560.970777607661,0.0,4459.05,0.0,4101.920777607661,4350.5325462466035,4101.920777607661,0.0,4101.920777607661
2.0,21.0,2012-09-14,8612.57,False,8612.57,9138.44395772888,9138.44395772888,8612.57,-525.8739577288798,525.8739577288798,3245.466415462351,9200.561630505015,12446.028045967367,12383.910373191231,0.0,8612.57,0.0,3771.3403731912313,8674.687672776136,3771.3403731912313,0.0,3771.3403731912313
